com_pos_x,com_pos_y,com_pos_z,com_quat_w,com_quat_x,com_quat_y,com_quat_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15
-0.0588991,-0.00144444,0.377793,0.000941836,-0.000282896,0.00507621,0.999987,-0.00827642,1.02468,-1.79535,0.00822189,1.02249,-1.79259,-0.00813608,-1.04512,1.78846,0.00835223,-1.04912,1.79229,0.00016969,2.37746e-05,-1.15743e-05,-0.000181753
-0.0589972,-0.00143487,0.373023,0.000920606,-0.000585423,0.00492851,0.999987,-0.00869106,1.04426,-1.82206,0.00856464,1.04124,-1.81868,-0.0084259,-1.06453,1.81614,0.0091132,-1.06947,1.82056,0.000169633,2.37289e-05,-1.16177e-05,-0.000181703
-0.0585487,-0.00137641,0.36618,0.000966308,-0.000755757,0.00467876,0.999988,-0.00878792,1.07296,-1.85934,0.00886448,1.06962,-1.85641,-0.00914801,-1.08972,1.85388,0.00879123,-1.09491,1.85712,0.000169549,2.36491e-05,-1.19791e-05,-0.000182003
-0.0568957,-0.00125286,0.358322,0.000886844,-0.000394702,0.00431743,0.99999,-0.00858345,1.10935,-1.90282,0.0094622,1.1053,-1.90027,-0.00994571,-1.11608,1.89612,0.00835865,-1.12171,1.89807,0.000169456,2.35467e-05,-1.24593e-05,-0.000182526
-0.0537221,-0.00106616,0.350065,0.000733094,0.000588105,0.00385851,0.999992,-0.00825434,1.15295,-1.94888,0.0102339,1.14743,-1.94668,-0.0109262,-1.13924,1.93881,0.00775642,-1.14574,1.93898,0.00016934,2.33871e-05,-1.30551e-05,-0.000183139
-0.0488062,-0.000829503,0.341955,0.000477998,0.0020766,0.00332606,0.999992,-0.00774223,1.20274,-1.99367,0.0112167,1.19519,-1.99205,-0.0119954,-1.15666,1.97946,0.00708181,-1.16397,1.9774,0.000169149,2.31863e-05,-1.36704e-05,-0.000183751
-0.0424673,-0.000557077,0.334421,0.000146897,0.00363608,0.00283905,0.999989,-0.00725486,1.25323,-2.03407,0.0121683,1.24365,-2.03211,-0.0130101,-1.16858,2.01686,0.00646218,-1.17542,2.01251,0.000168803,2.28511e-05,-1.3939e-05,-0.000184025
-0.0353741,-0.000262376,0.327854,-0.000215898,0.00478253,0.0025355,0.999985,-0.00704182,1.30023,-2.06739,0.0127987,1.28934,-2.06497,-0.0137883,-1.1737,2.04962,0.00604754,-1.17996,2.04331,0.000168667,2.27114e-05,-1.40538e-05,-0.000184146
-0.0280963,3.94723e-05,0.322375,-0.00059954,0.00520778,0.00243286,0.999983,-0.00709199,1.34348,-2.09264,0.013093,1.33132,-2.08919,-0.0142503,-1.17311,2.07781,0.00591469,-1.17865,2.06993,0.000168655,2.26924e-05,-1.40482e-05,-0.000184143
-0.0210827,0.000349114,0.317946,-0.000986591,0.00472805,0.00241347,0.999985,-0.00727087,1.38157,-2.10984,0.0131771,1.3681,-2.10507,-0.0146073,-1.16855,2.10254,0.0058635,-1.17309,2.09295,0.000168743,2.27711e-05,-1.39472e-05,-0.000184046
-0.014671,0.000676826,0.314465,-0.00135984,0.00327024,0.0023975,0.999991,-0.00753081,1.41378,-2.11968,0.0130998,1.39888,-2.11344,-0.0150595,-1.1615,2.1246,0.00570288,-1.16493,2.11313,0.000168904,2.2922e-05,-1.37729e-05,-0.000183877
-0.00909508,0.00103095,0.311816,-0.00171171,0.000848039,0.00237986,0.999995,-0.00790572,1.43983,-2.12322,0.0128329,1.42336,-2.11534,-0.0156643,-1.15329,2.14466,0.00538157,-1.15559,2.13121,0.000169118,2.31217e-05,-1.35535e-05,-0.000183662
-0.00449602,0.00141618,0.309895,-0.00201036,-0.00245306,0.00236338,0.999992,-0.00847708,1.4598,-2.12156,0.0123039,1.44159,-2.11184,-0.0165007,-1.145,2.16316,0.00482323,-1.14618,2.14775,0.000169372,2.3355e-05,-1.33345e-05,-0.000183413
-0.00093559,0.00183531,0.30861,-0.00222628,-0.00650147,0.00235256,0.999974,-0.00931423,1.47396,-2.11567,0.0114531,1.45394,-2.104,-0.0176371,-1.13747,2.18051,0.00396422,-1.13744,2.163,0.000169642,2.36005e-05,-1.31221e-05,-0.000183151
0.00158872,0.00229175,0.307879,-0.00237076,-0.0111474,0.00235255,0.999932,-0.0104066,1.48279,-2.10647,0.0103011,1.46091,-2.09272,-0.0190568,-1.13123,2.1969,0.0028218,-1.12985,2.17709,0.000169908,2.3839e-05,-1.29139e-05,-0.000182897
0.00312979,0.0027889,0.307633,-0.00248428,-0.0162373,0.00236623,0.999862,-0.0116818,1.48688,-2.09472,0.00892902,1.46304,-2.0787,-0.0206847,-1.12654,2.21236,0.00146932,-1.12359,2.19003,0.000170151,2.40562e-05,-1.27087e-05,-0.000182663
0.00377742,0.00332946,0.307816,-0.0026239,-0.0216242,0.00239516,0.99976,-0.0130312,1.48688,-2.08104,0.00745385,1.46092,-2.0625,-0.0224089,-1.12344,2.22685,1.64192e-05,-1.11868,2.20171,0.000170362,2.42424e-05,-1.25056e-05,-0.00018246
0.00364602,0.00391468,0.308376,-0.00283684,-0.0271715,0.00243568,0.999624,-0.0143563,1.48343,-2.06593,0.00598173,1.45511,-2.04452,-0.0241357,-1.12176,2.24021,-0.00144882,-1.11498,2.21202,0.000170539,2.4396e-05,-1.23195e-05,-0.00018229
0.00286366,0.00454299,0.309276,-0.00313048,-0.0327529,0.00248612,0.999455,-0.0156308,1.4771,-2.04971,0.00454534,1.4462,-2.0251,-0.0258377,-1.12126,2.25228,-0.0029028,-1.11223,2.22078,0.000170685,2.45182e-05,-1.2165e-05,-0.000182152
0.00156221,0.00521211,0.310479,-0.00350227,-0.0382647,0.00254538,0.999258,-0.0168456,1.46838,-2.03264,0.0031579,1.43473,-2.00453,-0.027504,-1.12162,2.26292,-0.0043363,-1.1101,2.22785,0.000170802,2.46092e-05,-1.20421e-05,-0.000182046
-0.000130606,0.00592184,0.311952,-0.00394433,-0.0436302,0.00261093,0.999037,-0.0180126,1.45791,-2.01503,0.00181608,1.42121,-1.983,-0.0291437,-1.12253,2.27205,-0.00575936,-1.10829,2.23315,0.00017089,2.46705e-05,-1.19495e-05,-0.000181971
-0.00209603,0.00667582,0.313665,-0.00444184,-0.0488007,0.00268424,0.998795,-0.0191689,1.44602,-1.99693,0.000485866,1.40608,-1.96061,-0.0307873,-1.12365,2.27962,-0.00720284,-1.10648,2.2367,0.000170953,2.47052e-05,-1.18847e-05,-0.000181924
-0.00422883,0.00747879,0.31559,-0.00497428,-0.0537545,0.00276204,0.998538,-0.0203596,1.43304,-1.97832,-0.000875822,1.3897,-1.93745,-0.0324935,-1.12467,2.28569,-0.00872535,-1.10444,2.2386,0.000170992,2.47168e-05,-1.18443e-05,-0.000181901
-0.00643986,0.0083354,0.317701,-0.00551706,-0.0584932,0.00282934,0.998269,-0.0216246,1.41926,-1.95919,-0.00230675,1.37241,-1.91356,-0.0343579,-1.12532,2.29037,-0.0104177,-1.10189,2.23888,0.000171012,2.47094e-05,-1.18244e-05,-0.000181898
-0.00865675,0.00924947,0.319975,-0.00604124,-0.0630389,0.00285701,0.997989,-0.0229939,1.40494,-1.93948,-0.00383504,1.35446,-1.88895,-0.0365164,-1.12537,2.29384,-0.0124081,-1.09865,2.23766,0.000171017,2.46869e-05,-1.18209e-05,-0.000181911
-0.0108238,0.0102234,0.322392,-0.00652,-0.0674295,0.00282021,0.997699,-0.0244943,1.39028,-1.91909,-0.00548642,1.33608,-1.86364,-0.0390897,-1.12465,2.29631,-0.0148085,-1.09461,2.2351,0.000171011,2.46535e-05,-1.18297e-05,-0.000181936
-0.0129013,0.0112604,0.324931,-0.00693017,-0.0717132,0.00271076,0.997398,-0.0261664,1.37542,-1.89795,-0.00730393,1.31754,-1.83773,-0.0421604,-1.12305,2.29799,-0.0176932,-1.08968,2.23142,0.000170997,2.46123e-05,-1.18471e-05,-0.00018197
-0.0148635,0.0123629,0.327577,-0.00725404,-0.0759441,0.00253427,0.997082,-0.0280532,1.36046,-1.87597,-0.00932916,1.29884,-1.811,-0.04577,-1.12049,2.29911,-0.021096,-1.08382,2.22685,0.000170977,2.4566e-05,-1.18702e-05,-0.000182009
-0.0166971,0.0135305,0.330314,-0.0074783,-0.0801779,0.00229725,0.99675,-0.030182,1.34548,-1.85307,-0.0115889,1.28002,-1.78331,-0.0499415,-1.11698,2.29986,-0.0250325,-1.07706,2.2216,0.000170955,2.4518e-05,-1.18962e-05,-0.000182051
-0.0183991,0.0147605,0.333128,-0.00759449,-0.084467,0.00200637,0.996395,-0.0325644,1.33049,-1.82915,-0.0140949,1.26112,-1.75458,-0.0546813,-1.11252,2.30043,-0.0295024,-1.0694,2.21591,0.000170933,2.44705e-05,-1.19229e-05,-0.000182093
-0.0199741,0.016048,0.336005,-0.00759928,-0.0888582,0.00166847,0.996014,-0.0351975,1.31549,-1.80414,-0.0168445,1.24214,-1.72473,-0.0599797,-1.10715,2.30099,-0.03449,-1.06093,2.20997,0.000170911,2.44251e-05,-1.19488e-05,-0.000182133
-0.0214327,0.0173867,0.338936,-0.00749424,-0.0933895,0.00129061,0.995601,-0.0380657,1.30048,-1.77796,-0.0198227,1.2231,-1.69369,-0.0658122,-1.10091,2.30166,-0.0399657,-1.05171,2.20395,0.000170891,2.43831e-05,-1.19726e-05,-0.00018217
-0.0227891,0.0187689,0.34191,-0.0072855,-0.0980884,0.000879972,0.995151,-0.041143,1.28541,-1.75058,-0.0230041,1.20396,-1.66142,-0.0721414,-1.09389,2.30256,-0.045888,-1.04182,2.19798,0.000170873,2.43451e-05,-1.19936e-05,-0.000182203
-0.0240598,0.0201866,0.344917,-0.00698197,-0.102971,0.000443331,0.99466,-0.0443976,1.27027,-1.72199,-0.0263565,1.18467,-1.62783,-0.0789203,-1.08612,2.30372,-0.0522106,-1.03139,2.1922,0.000170859,2.43116e-05,-1.20107e-05,-0.000182233
-0.0252618,0.0216344,0.347949,-0.0065845,-0.108044,-2.72713e-05,0.994124,-0.0478116,1.25515,-1.69235,-0.0298564,1.16508,-1.59276,-0.0861554,-1.07756,2.30506,-0.0589512,-1.02061,2.18679,0.000170839,2.42905e-05,-1.20314e-05,-0.000182251
-0.0264112,0.0231048,0.350998,-0.00611822,-0.113301,-0.000529042,0.993542,-0.0513133,1.23969,-1.66125,-0.0334463,1.14544,-1.55665,-0.0938,-1.06857,2.30695,-0.0660208,-1.00929,2.18143,0.000170823,2.42718e-05,-1.20476e-05,-0.000182267
-0.0275228,0.0245853,0.354056,-0.00561807,-0.118723,-0.00103408,0.992911,-0.0548297,1.22376,-1.62862,-0.0370629,1.12581,-1.51963,-0.101698,-1.05933,2.30947,-0.073239,-0.997426,2.17605,0.00017081,2.42565e-05,-1.20613e-05,-0.00018228
-0.02861,0.0260607,0.357118,-0.00509542,-0.12428,-0.00150329,0.992233,-0.0583574,1.20775,-1.59517,-0.0406758,1.10575,-1.48114,-0.109645,-1.04954,2.31198,-0.0804866,-0.98545,2.17115,0.000170803,2.4241e-05,-1.20686e-05,-0.000182292
-0.0296831,0.0275237,0.360176,-0.00457327,-0.129938,-0.00193442,0.99151,-0.0618377,1.19156,-1.56088,-0.0442311,1.0853,-1.44134,-0.117569,-1.03934,2.31453,-0.0876791,-0.973359,2.1666,0.000170797,2.42284e-05,-1.20741e-05,-0.000182302
-0.0307496,0.0289677,0.363224,-0.00406572,-0.135658,-0.00232615,0.990745,-0.065231,1.1751,-1.52576,-0.047694,1.06449,-1.40041,-0.125412,-1.02886,2.31713,-0.0947554,-0.961161,2.16226,0.000170793,2.42174e-05,-1.20772e-05,-0.000182311
-0.0318148,0.0303871,0.366255,-0.00358161,-0.141399,-0.00267871,0.989943,-0.0685119,1.15837,-1.48991,-0.0510392,1.0433,-1.35843,-0.133126,-1.01818,2.31969,-0.101672,-0.948915,2.15808,0.000170791,2.42071e-05,-1.20782e-05,-0.00018232
-0.0328816,0.0317771,0.369263,-0.0031275,-0.147117,-0.00299354,0.98911,-0.0716608,1.14138,-1.45348,-0.0542475,1.02173,-1.31551,-0.14067,-1.00735,2.32214,-0.108394,-0.936678,2.15398,0.000170789,2.41973e-05,-1.20776e-05,-0.000182328
-0.0339505,0.0331339,0.372241,-0.00270774,-0.152769,-0.00327313,0.988253,-0.0746642,1.12413,-1.41658,-0.0573053,0.999753,-1.27174,-0.148008,-0.996432,2.3244,-0.114893,-0.924506,2.14991,0.000170788,2.41874e-05,-1.20758e-05,-0.000182336
-0.0350204,0.0344541,0.375182,-0.0023249,-0.158315,-0.0035207,0.98738,-0.0775131,1.10666,-1.37937,-0.0602036,0.977372,-1.22723,-0.155111,-0.985492,2.3264,-0.121146,-0.912451,2.1458,0.000170786,2.41773e-05,-1.20733e-05,-0.000182345
-0.0360887,0.0357353,0.378079,-0.00197984,-0.163717,-0.00373991,0.986498,-0.0802028,1.089,-1.34197,-0.062938,0.954589,-1.18209,-0.161957,-0.974585,2.32808,-0.127138,-0.900561,2.14161,0.000170785,2.41665e-05,-1.20702e-05,-0.000182356
-0.0371515,0.0369753,0.380926,-0.00167187,-0.168942,-0.00393463,0.985617,-0.0827326,1.07117,-1.30454,-0.0655077,0.931412,-1.13642,-0.168526,-0.963764,2.3294,-0.132859,-0.888881,2.1373,0.000170784,2.4155e-05,-1.20669e-05,-0.000182367
-0.0382041,0.0381722,0.383714,-0.00139902,-0.173961,-0.00410878,0.984743,-0.0851045,1.05324,-1.26719,-0.0679151,0.907857,-1.09032,-0.174807,-0.953084,2.33032,-0.1383,-0.877454,2.13285,0.000170782,2.41426e-05,-1.20636e-05,-0.00018238
-0.0392411,0.0393245,0.386438,-0.00115869,-0.178751,-0.00426625,0.983884,-0.0873225,1.03524,-1.23008,-0.0701642,0.88394,-1.04388,-0.18079,-0.942592,2.33083,-0.143462,-0.86632,2.12823,0.000170779,2.41292e-05,-1.20603e-05,-0.000182394
-0.0402572,0.0404307,0.389089,-0.000947573,-0.183295,-0.00441063,0.983048,-0.089392,1.01724,-1.19333,-0.0722608,0.859687,-0.997191,-0.186469,-0.932335,2.33092,-0.148342,-0.855513,2.12344,0.000170776,2.41149e-05,-1.20572e-05,-0.000182409
-0.0412452,0.0414955,0.391656,-0.000718816,-0.187581,-0.00459085,0.982238,-0.0913975,0.999775,-1.15775,-0.0742572,0.834694,-0.949693,-0.192037,-0.921987,2.33022,-0.153217,-0.845435,2.11887,0.000170764,2.40877e-05,-1.20273e-05,-0.000182435
-0.0421933,0.0425302,0.394123,-0.000637628,-0.191623,-0.00488908,0.981456,-0.0929707,0.982213,-1.12224,-0.0758308,0.809767,-0.902717,-0.197462,-0.912191,2.32981,-0.157819,-0.835523,2.11372,0.000170738,2.40541e-05,-1.19757e-05,-0.000182468
-0.0430983,0.0435287,0.396492,-0.000645823,-0.195409,-0.00528941,0.980707,-0.0942334,0.964799,-1.08725,-0.0770904,0.784698,-0.855957,-0.202773,-0.902745,2.32932,-0.162249,-0.826,2.10826,0.000170715,2.40189e-05,-1.19244e-05,-0.000182503
-0.0439578,0.0444848,0.39876,-0.000697638,-0.19893,-0.00576605,0.979996,-0.0952861,0.947667,-1.05303,-0.0781314,0.759413,-0.809301,-0.207971,-0.893614,2.32863,-0.166546,-0.816942,2.10263,0.000170694,2.39842e-05,-1.18747e-05,-0.000182538
-0.0447696,0.0453932,0.400924,-0.000766764,-0.202183,-0.00629275,0.979327,-0.0961896,0.930866,-1.01973,-0.0790165,0.733956,-0.762814,-0.213022,-0.884832,2.32771,-0.170698,-0.808371,2.09689,0.000170674,2.39501e-05,-1.18266e-05,-0.000182575
-0.0455313,0.0462488,0.402979,-0.000833022,-0.205166,-0.00684527,0.978703,-0.0969916,0.91446,-0.987476,-0.0797956,0.708382,-0.71658,-0.217888,-0.87644,2.32653,-0.174685,-0.800302,2.09111,0.000170655,2.39166e-05,-1.17798e-05,-0.000182612
-0.046241,0.047047,0.404921,-0.000882432,-0.207879,-0.00740164,0.978126,-0.0977271,0.898527,-0.956439,-0.0805054,0.682759,-0.670696,-0.222524,-0.868481,2.32512,-0.178479,-0.79275,2.08538,0.000170637,2.38842e-05,-1.17343e-05,-0.00018265
-0.0468966,0.0477838,0.406742,-0.000906429,-0.210323,-0.00794255,0.977599,-0.0984195,0.883159,-0.926791,-0.0811711,0.657166,-0.625279,-0.226883,-0.860997,2.32347,-0.18205,-0.785727,2.07976,0.00017062,2.38524e-05,-1.169e-05,-0.000182688
-0.0474962,0.0484557,0.408439,-0.000902437,-0.212503,-0.00845188,0.977123,-0.0990796,0.868462,-0.898717,-0.0818049,0.631695,-0.580467,-0.230913,-0.854025,2.32162,-0.185361,-0.779241,2.07431,0.000170605,2.38219e-05,-1.16468e-05,-0.000182728
-0.0480381,0.0490597,0.410006,-0.000873499,-0.214421,-0.00891663,0.9767,-0.0997062,0.854552,-0.872417,-0.0824071,0.606462,-0.536438,-0.234561,-0.847601,2.3196,-0.188371,-0.773298,2.0691,0.000170591,2.37924e-05,-1.16043e-05,-0.000182767
-0.0485206,0.0495934,0.411439,-0.000826623,-0.216082,-0.00932703,0.97633,-0.100289,0.841557,-0.848107,-0.082969,0.581611,-0.493416,-0.237776,-0.841754,2.31744,-0.191036,-0.767903,2.06419,0.000170578,2.37642e-05,-1.1562e-05,-0.000182806
-0.0489423,0.0500552,0.412734,-0.000774396,-0.217489,-0.009677,0.976014,-0.100808,0.829611,-0.826004,-0.0834695,0.557334,-0.451705,-0.240505,-0.83651,2.31518,-0.193311,-0.763058,2.05961,0.000170566,2.37376e-05,-1.15195e-05,-0.000182846
-0.0493029,0.0504409,0.413893,-0.000876245,-0.218661,-0.00993942,0.97575,-0.100958,0.818365,-0.805542,-0.0836294,0.534413,-0.412504,-0.242329,-0.832231,2.3133,-0.19468,-0.758395,2.05509,0.000170552,2.37165e-05,-1.14749e-05,-0.000182885
-0.0495927,0.0507374,0.414886,-0.000594875,-0.219539,-0.0101094,0.975551,-0.10178,0.809804,-0.790051,-0.0844179,0.511984,-0.374583,-0.244247,-0.827605,2.30989,-0.19664,-0.755381,2.05215,0.000170576,2.36504e-05,-1.14207e-05,-0.000182923
-0.049813,0.0509864,0.415716,0.000229318,-0.220115,-0.0103534,0.975419,-0.103543,0.803684,-0.779004,-0.0860902,0.48925,-0.336897,-0.24742,-0.82316,2.30597,-0.199833,-0.754092,2.05045,0.000170574,2.36025e-05,-1.14071e-05,-0.000182923
-0.0499822,0.051219,0.416461,0.000389352,-0.220625,-0.0106822,0.9753,-0.103941,0.79682,-0.766718,-0.0864645,0.470266,-0.305406,-0.249302,-0.819983,2.30376,-0.201109,-0.752291,2.04821,0.000170587,2.35577e-05,-1.13749e-05,-0.000182923
-0.0500953,0.0514137,0.417079,0.000537201,-0.220971,-0.0110823,0.975217,-0.104217,0.791059,-0.756418,-0.0867174,0.454537,-0.279595,-0.251202,-0.817257,2.30184,-0.202159,-0.750813,2.04577,0.000170609,2.35011e-05,-1.13372e-05,-0.000182923
-0.0501602,0.0515685,0.417585,0.000785415,-0.221138,-0.0115424,0.975174,-0.104588,0.786501,-0.748347,-0.0870554,0.44173,-0.258975,-0.253327,-0.8149,2.29999,-0.203312,-0.750003,2.0432,0.000170633,2.34459e-05,-1.12976e-05,-0.000182922
-0.050188,0.0516881,0.418006,0.00102545,-0.22117,-0.0120478,0.97516,-0.104863,0.782872,-0.741991,-0.0872919,0.431978,-0.243642,-0.255393,-0.812868,2.29823,-0.20434,-0.749956,2.04057,0.000170657,2.33927e-05,-1.12559e-05,-0.000182922
-0.0501883,0.0517757,0.418356,0.00122425,-0.221095,-0.0125828,0.97517,-0.104991,0.780035,-0.7371,-0.0873793,0.425249,-0.233476,-0.257288,-0.811121,2.29655,-0.205167,-0.750803,2.03798,0.000170682,2.33392e-05,-1.12129e-05,-0.000182921
-0.0501694,0.0518343,0.418646,0.00138045,-0.220933,-0.013133,0.9752,-0.104983,0.77789,-0.733496,-0.0873292,0.421292,-0.228014,-0.258986,-0.809634,2.29495,-0.205781,-0.752656,2.03547,0.000170708,2.32844e-05,-1.11693e-05,-0.00018292
-0.0501377,0.0518685,0.418884,0.00150018,-0.220708,-0.0136795,0.975243,-0.10487,0.776318,-0.730961,-0.0871743,0.419725,-0.226571,-0.26048,-0.808391,2.29344,-0.20637,-0.755546,2.03322,0.000170732,2.32276e-05,-1.11262e-05,-0.000182915
-0.0500999,0.0518814,0.419077,0.00158419,-0.220436,-0.0142098,0.975297,-0.104666,0.775214,-0.729314,-0.08693,0.420064,-0.228321,-0.261754,-0.807369,2.29201,-0.206819,-0.759536,2.03121,0.000170755,2.31681e-05,-1.1084e-05,-0.000182913
-0.0500613,0.0518766,0.419234,0.00163514,-0.220127,-0.0147182,0.975359,-0.104386,0.774503,-0.728422,-0.0866101,0.421785,-0.232388,-0.262815,-0.80655,2.29064,-0.206968,-0.764684,2.02934,0.000170776,2.31062e-05,-1.1043e-05,-0.000182911
-0.0500256,0.0518582,0.419361,0.00165568,-0.219797,-0.0151967,0.975426,-0.104045,0.774092,-0.728111,-0.0862327,0.424419,-0.237971,-0.26367,-0.805915,2.28935,-0.206819,-0.770981,2.0276,0.000170796,2.30422e-05,-1.10032e-05,-0.000182908
-0.0499947,0.0518298,0.419462,0.00165192,-0.219459,-0.015639,0.975495,-0.103666,0.773908,-0.728237,-0.0858204,0.427574,-0.244394,-0.264341,-0.805442,2.28815,-0.206388,-0.778403,2.02599,0.000170815,2.29761e-05,-1.09646e-05,-0.000182906
-0.0499696,0.0517948,0.419541,0.00163087,-0.219125,-0.0160399,0.975564,-0.103272,0.773886,-0.728674,-0.0853961,0.430934,-0.251111,-0.264851,-0.805106,2.28705,-0.205695,-0.78691,2.02447,0.000170832,2.29086e-05,-1.09273e-05,-0.000182904
-0.0499505,0.0517559,0.419603,0.00159811,-0.218805,-0.0163958,0.975629,-0.10288,0.773976,-0.729312,-0.0849781,0.434264,-0.257708,-0.265221,-0.804883,2.28605,-0.204759,-0.796451,2.02302,0.000170849,2.28397e-05,-1.08909e-05,-0.000182901
-0.0499371,0.0517156,0.419651,0.00155767,-0.218508,-0.0167051,0.975691,-0.102503,0.774132,-0.730055,-0.0845795,0.437396,-0.263886,-0.265474,-0.804748,2.28516,-0.203586,-0.806972,2.0216,0.000170864,2.277e-05,-1.08556e-05,-0.000182899
-0.0499287,0.0516757,0.419687,0.00151278,-0.218241,-0.016967,0.975746,-0.102153,0.77432,-0.730828,-0.0842105,0.440217,-0.26944,-0.265626,-0.804681,2.28439,-0.202198,-0.818404,2.02018,0.000170879,2.26997e-05,-1.08213e-05,-0.000182897
-0.0499242,0.0516378,0.419714,0.00146583,-0.218009,-0.0171821,0.975794,-0.101835,0.774514,-0.731569,-0.083878,0.442656,-0.274239,-0.265695,-0.804662,2.28373,-0.200618,-0.830677,2.0187,0.000170894,2.2629e-05,-1.07879e-05,-0.000182895
-0.0499226,0.0516029,0.419734,0.00141813,-0.217816,-0.0173523,0.975835,-0.101554,0.774695,-0.732234,-0.0835852,0.444675,-0.27821,-0.265696,-0.804675,2.28319,-0.198864,-0.843714,2.01711,0.000170908,2.25584e-05,-1.07555e-05,-0.000182892
-0.0499229,0.0515718,0.419748,0.00137047,-0.217662,-0.01748,0.975867,-0.10131,0.774848,-0.732791,-0.0833331,0.446259,-0.281323,-0.26564,-0.804705,2.28277,-0.196955,-0.857437,2.01534,0.000170922,2.24879e-05,-1.07243e-05,-0.00018289
-0.0499243,0.0515448,0.419758,0.00132358,-0.217548,-0.0175685,0.975891,-0.101103,0.774966,-0.733221,-0.083121,0.447412,-0.28359,-0.265538,-0.804742,2.28245,-0.19491,-0.871767,2.01334,0.000170936,2.24178e-05,-1.06946e-05,-0.000182888
-0.0499259,0.051522,0.419765,0.00127729,-0.217471,-0.0176219,0.975907,-0.100931,0.775044,-0.733515,-0.0829461,0.448151,-0.285044,-0.2654,-0.804778,2.28224,-0.192753,-0.886616,2.01101,0.000170951,2.2348e-05,-1.06665e-05,-0.000182886
-0.0499271,0.0515036,0.419769,0.00123197,-0.217431,-0.0176438,0.975915,-0.100792,0.775081,-0.733673,-0.082806,0.448503,-0.285736,-0.265233,-0.804806,2.28212,-0.190516,-0.901891,2.0083,0.000170965,2.2279e-05,-1.0641e-05,-0.000182884
-0.0499276,0.0514892,0.419771,0.0011876,-0.217422,-0.0176384,0.975918,-0.100682,0.775078,-0.733702,-0.082697,0.448502,-0.285734,-0.265043,-0.804824,2.28208,-0.188225,-0.917501,2.00511,0.00017098,2.22106e-05,-1.06189e-05,-0.000182882
-0.049927,0.0514784,0.419773,0.00114383,-0.217441,-0.0176099,0.975914,-0.100596,0.775038,-0.733613,-0.0826143,0.448186,-0.285119,-0.264835,-0.804829,2.28212,-0.185897,-0.933352,2.00137,0.000170996,2.21431e-05,-1.06019e-05,-0.00018288
-0.0499253,0.0514708,0.419774,0.00109963,-0.217484,-0.0175629,0.975905,-0.10053,0.774967,-0.733424,-0.0825516,0.447598,-0.283973,-0.264611,-0.804822,2.28221,-0.183543,-0.949353,1.99703,0.000171012,2.20764e-05,-1.05917e-05,-0.000182878
-0.0499225,0.0514659,0.419775,0.00105396,-0.217544,-0.0175016,0.975893,-0.100476,0.77487,-0.733155,-0.0825024,0.446782,-0.282388,-0.264374,-0.804803,2.28234,-0.181173,-0.965411,1.99201,0.000171028,2.20105e-05,-1.02454e-05,-0.000182876
-0.049919,0.0514631,0.419777,0.00100612,-0.217617,-0.0174301,0.975878,-0.10043,0.774754,-0.732825,-0.0824613,0.445781,-0.280456,-0.264125,-0.804774,2.2825,-0.178792,-0.981434,1.98628,0.000171046,2.19455e-05,-1.02383e-05,-0.000182875
-0.0499148,0.051462,0.419779,0.000955456,-0.217698,-0.0173522,0.975861,-0.100386,0.774625,-0.732456,-0.082423,0.444644,-0.278268,-0.263865,-0.804739,2.28269,-0.176408,-0.997333,1.97977,0.000171064,2.18814e-05,-1.02227e-05,-0.000182873
-0.0499104,0.0514621,0.419781,0.000900776,-0.217783,-0.0172715,0.975844,-0.10034,0.774491,-0.73207,-0.0823815,0.443413,-0.275913,-0.263595,-0.804701,2.28288,-0.174022,-1.01302,1.97246,0.000171082,2.18182e-05,-1.02002e-05,-0.000182872
-0.0499059,0.0514631,0.419785,0.000841678,-0.217868,-0.0171911,0.975826,-0.100286,0.774357,-0.731685,-0.0823329,0.442131,-0.273478,-0.263318,-0.804661,2.28306,-0.171641,-1.0284,1.96431,0.000171101,2.17558e-05,-1.01723e-05,-0.000182871
-0.0499017,0.0514646,0.419789,0.000777817,-0.217949,-0.017114,0.97581,-0.100222,0.774228,-0.731317,-0.0822735,0.440839,-0.271038,-0.263034,-0.804623,2.28324,-0.169267,-1.0434,1.9553,0.000171121,2.16942e-05,-1.01405e-05,-0.00018287
-0.049898,0.0514663,0.419795,0.000708903,-0.218023,-0.0170423,0.975795,-0.100145,0.77411,-0.73098,-0.0822006,0.439572,-0.268664,-0.262746,-0.804589,2.2834,-0.166906,-1.05794,1.94541,0.000171141,2.16333e-05,-1.01058e-05,-0.00018287
-0.049895,0.0514681,0.419801,0.00063501,-0.218089,-0.016978,0.975781,-0.100053,0.774007,-0.730687,-0.0821124,0.438361,-0.266416,-0.262456,-0.804562,2.28354,-0.16456,-1.07194,1.93465,0.000171162,2.15732e-05,-1.00689e-05,-0.00018287
-0.0498929,0.0514697,0.419807,0.000556204,-0.218144,-0.0169225,0.97577,-0.0999459,0.77392,-0.730443,-0.0820076,0.437234,-0.264344,-0.262165,-0.804543,2.28366,-0.16223,-1.08535,1.92302,0.000171183,2.15137e-05,-1.00305e-05,-0.000182869
