time_s,base_error_x_m,base_error_y_m,base_error_z_m,base_orientation_error_rad,wheel_error_fl_m,wheel_error_fr_m,wheel_error_rl_m,wheel_error_rr_m,contact_mismatch_fl,contact_mismatch_fr,contact_mismatch_rl,contact_mismatch_rr,solve_ms,rollout_termination_rate
2.999999999999999889e-01,-6.248474121093750000e-03,5.762100219726562500e-03,-2.543485164642333984e-02,2.860535867512226105e-02,2.141125686466693878e-02,1.227307599037885666e-02,4.209345206618309021e-02,4.386835265904664993e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.374102783203125000e+02,0.000000000000000000e+00
3.200000000000000067e-01,-3.993988037109375000e-03,6.025314331054687500e-03,-2.420967817306518555e-02,2.271438576281070709e-02,1.971533894538879395e-02,9.012649767100811005e-03,3.769068792462348938e-02,4.452906548976898193e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.468201904296875000e+02,0.000000000000000000e+00
3.400000000000000244e-01,-9.346008300781250000e-04,5.878448486328125000e-03,-2.176022529602050781e-02,1.830898225307464600e-02,1.680564135313034058e-02,7.886431179940700531e-03,3.314790129661560059e-02,4.499322734773159027e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.442569580078125000e+02,0.000000000000000000e+00
3.599999999999999867e-01,3.005981445312500000e-03,5.678176879882812500e-03,-1.853609085083007812e-02,1.907431520521640778e-02,1.321937330067157745e-02,1.040004659444093704e-02,2.863392047584056854e-02,4.341466818004846573e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.748988647460937500e+02,3.906250000000000000e-03
3.800000000000000044e-01,7.434844970703125000e-03,5.521774291992187500e-03,-1.572489738464355469e-02,1.678727008402347565e-02,1.085895020514726639e-02,1.650861836969852448e-02,2.434567920863628387e-02,4.789513535797595978e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.372938842773437500e+02,0.000000000000000000e+00
4.000000000000000222e-01,1.084136962890625000e-02,5.203247070312500000e-03,-1.370555162429809570e-02,1.344328653067350388e-02,9.790200740098953247e-03,2.268207818269729614e-02,2.029430121183395386e-02,5.046239122748374939e-03,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.805839233398437500e+02,5.468750000000000000e-02
4.199999999999999845e-01,1.115608215332031250e-02,5.296707153320312500e-03,-1.290631294250488281e-02,1.389675587415695190e-02,9.236153215169906616e-03,2.060378529131412506e-02,2.129519730806350708e-02,4.377481993287801743e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.254167480468750000e+02,1.171875000000000000e-02
4.400000000000000022e-01,1.036643981933593750e-02,5.796432495117187500e-03,-1.263368129730224609e-02,1.589732803404331207e-02,9.954066947102546692e-03,1.912248134613037109e-02,2.120569534599781036e-02,4.389392212033271790e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.389307250976562500e+02,1.171875000000000000e-02
4.600000000000000200e-01,7.970809936523437500e-03,6.406784057617187500e-03,-1.243865489959716797e-02,1.834800839424133301e-02,1.013056002557277679e-02,1.884641870856285095e-02,2.149440720677375793e-02,4.144605714827775955e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.551768798828125000e+02,3.906250000000000000e-02
4.799999999999999822e-01,3.435134887695312500e-03,5.880355834960937500e-03,-1.257395744323730469e-02,2.623139135539531708e-02,9.459735825657844543e-03,2.113363333046436310e-02,1.722368970513343811e-02,2.478195168077945709e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.438719482421875000e+02,7.812500000000000000e-03
5.000000000000000000e-01,-1.245498657226562500e-03,7.001876831054687500e-03,-1.346129179000854492e-02,3.185484185814857483e-02,1.980940811336040497e-02,2.350961416959762573e-02,1.715996302664279938e-02,3.922423720359802246e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.389923095703125000e+02,0.000000000000000000e+00
5.200000000000000178e-01,-6.164550781250000000e-03,8.136749267578125000e-03,-1.487410068511962891e-02,3.449949249625205994e-02,2.860357053577899933e-02,2.602527849376201630e-02,1.680487766861915588e-02,4.534531757235527039e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.376024169921875000e+02,0.000000000000000000e+00
5.400000000000000355e-01,-9.843826293945312500e-03,9.210586547851562500e-03,-1.645696163177490234e-02,3.380131721496582031e-02,3.259492665529251099e-02,2.852662280201911926e-02,1.724647730588912964e-02,5.216858908534049988e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.500543823242187500e+02,1.953125000000000000e-02
5.600000000000000533e-01,-1.242256164550781250e-02,1.052474975585937500e-02,-1.747804880142211914e-02,2.908477373421192169e-02,3.329469263553619385e-02,3.058361448347568512e-02,1.732062548398971558e-02,5.495775118470191956e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.683158569335937500e+02,3.515625000000000000e-02
5.799999999999999600e-01,-1.420593261718750000e-02,1.222610473632812500e-02,-1.776063442230224609e-02,2.314074523746967316e-02,3.289562836289405823e-02,3.231974691152572632e-02,1.800008304417133331e-02,5.793422460556030273e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.165278930664062500e+02,2.031250000000000000e-01
